Gene_id	Coverage	FPKM	TPM
NGJCOJPH_01025	166.684860	81.439629	88.289162
NGJCOJPH_01026	94.648247	46.243664	50.133015
NGJCOJPH_01027	128.742813	62.901737	68.192131
NGJCOJPH_01028	290.154907	141.765182	153.688431
NGJCOJPH_01029	522.646118	255.356781	276.833710
NGJCOJPH_01030	1092.864136	533.956421	578.865173
NGJCOJPH_01031	862.592590	421.449341	456.895569
NGJCOJPH_01032	266.933289	130.419464	141.388474
NGJCOJPH_01033	221.594162	108.267464	117.373360
NGJCOJPH_01034	213.165894	104.149551	112.909096
NGJCOJPH_01035	874.868958	427.447388	463.398071
NGJCOJPH_01036	123.619263	60.398453	65.478302
NGJCOJPH_01037	92.513481	45.200653	49.002277
NGJCOJPH_01038	173.266663	84.655403	91.775391
NGJCOJPH_01039	2128.437744	1039.921631	1127.384888
NGJCOJPH_01040	1111.148315	542.889832	588.549866
NGJCOJPH_01041	198.690674	97.077179	105.241905
NGJCOJPH_01042	142.992676	69.863998	75.739952
NGJCOJPH_01043	577.316467	282.067871	305.791351
NGJCOJPH_01044	690.958313	337.591492	365.984833
NGJCOJPH_01045	105.066368	51.333794	55.651253
NGJCOJPH_01046	192.281021	93.945518	101.846863
NGJCOJPH_01047	145.101852	70.894508	76.857140
NGJCOJPH_01048	547.694946	267.595245	290.101501
NGJCOJPH_01049	184.444473	90.116707	97.696022
NGJCOJPH_01050	151.800003	74.167130	80.404991
NGJCOJPH_01051	206.684158	100.982674	109.475876
NGJCOJPH_01052	169.080231	82.609978	89.557930
NGJCOJPH_01053	47.816101	23.362206	25.327095
NGJCOJPH_01054	341.003571	166.609055	180.621811
NGJCOJPH_01055	123.808350	60.490837	65.578453
NGJCOJPH_01056	151.574203	74.056801	80.285393
NGJCOJPH_01057	99.727402	48.725262	52.823326
NGJCOJPH_01058	138.189072	67.517036	73.195595
NGJCOJPH_01059	105.223732	51.410683	55.734604
NGJCOJPH_01060	122.135712	59.673611	64.692497
NGJCOJPH_01061	234.613037	114.628288	124.269165
NGJCOJPH_01062	131.756241	64.374054	69.788269
NGJCOJPH_01063	208.361649	101.802269	110.364403
NGJCOJPH_01064	383.049591	187.152084	202.892624
NGJCOJPH_01065	213.397293	104.262604	113.031670
NGJCOJPH_01066	250.016220	122.154045	132.427887
NGJCOJPH_01067	436.208069	213.124496	231.049438
NGJCOJPH_01068	60.453735	29.536757	32.020962
NGJCOJPH_01069	168.061630	82.112305	89.018402
NGJCOJPH_01070	85.190147	41.622585	45.123272
NGJCOJPH_01071	136.913391	66.893753	72.519897
NGJCOJPH_01072	274.663757	134.196442	145.483109
NGJCOJPH_01073	345.187622	168.653305	182.837997
NGJCOJPH_01074	245.055038	119.730095	129.800049
NGJCOJPH_01075	235.279358	114.953842	124.622101
NGJCOJPH_01076	286.595581	140.026154	151.803131
NGJCOJPH_01077	308.584320	150.769501	163.450058
NGJCOJPH_01078	329.762909	161.117035	174.667877
NGJCOJPH_01079	194.047791	94.808739	102.782684
NGJCOJPH_01080	277.915802	135.785339	147.205658
NGJCOJPH_01081	52.353210	25.578966	27.730299
NGJCOJPH_01082	36.360016	17.764940	19.259069
NGJCOJPH_01083	104.113983	50.868473	55.146797
NGJCOJPH_01084	74.678078	36.486549	39.555271
NGJCOJPH_01085	129.283310	63.165817	68.478416
NGJCOJPH_01086	320.246643	156.467545	169.627335
NGJCOJPH_01087	224.521088	109.697525	118.923691
NGJCOJPH_01088	241.335907	117.912979	127.830116
NGJCOJPH_01089	189.866211	92.765686	100.567795
NGJCOJPH_01090	123.932037	60.551273	65.643967
NGJCOJPH_01091	143.098953	69.915932	75.796249
NGJCOJPH_01092	146.376068	71.517075	77.532059
NGJCOJPH_01093	180.990723	88.429260	95.866646
NGJCOJPH_01094	202.511108	98.943787	107.265503
NGJCOJPH_01095	188.935867	92.311134	100.075012
NGJCOJPH_01096	150.346100	73.456772	79.634888
NGJCOJPH_01097	154.689713	75.578995	81.935608
NGJCOJPH_01098	292.847870	143.080933	155.114822
NGJCOJPH_01099	240.020615	117.270348	127.133430
NGJCOJPH_01100	57.660210	28.171885	30.541294
NGJCOJPH_01101	191.486282	93.557228	101.425911
NGJCOJPH_01102	921.965576	450.458069	488.344086
NGJCOJPH_01103	2058.120605	1005.565796	1090.139404
NGJCOJPH_01104	4466.136719	2182.085205	2365.610596
NGJCOJPH_01105	3136.993896	1532.686523	1661.593872
NGJCOJPH_01106	1830.559937	894.383179	969.605774
NGJCOJPH_01107	518.456238	253.309677	274.614410
NGJCOJPH_01108	1304.771973	637.491333	691.107910
NGJCOJPH_01109	583.492676	285.085480	309.062744
NGJCOJPH_01110	1516.470703	740.924011	803.239868
NGJCOJPH_01111	1836.894287	897.478027	972.960938
NGJCOJPH_01112	2385.501465	1165.519043	1263.545654
NGJCOJPH_01113	2095.250000	1023.706665	1109.806030
NGJCOJPH_01114	784.644714	383.365234	415.608398
NGJCOJPH_01115	3219.144043	1572.823853	1705.106934
NGJCOJPH_01116	3806.771240	1859.929321	2016.359741
NGJCOJPH_01117	1975.129639	965.017700	1046.181030
NGJCOJPH_01118	1150.909546	562.316528	609.610474
NGJCOJPH_01119	3925.800049	1918.084961	2079.406494
NGJCOJPH_01120	966.537048	472.235016	511.952576
NGJCOJPH_01121	788.467407	385.232941	417.633148
NGJCOJPH_01122	1037.406982	506.860931	549.490784
NGJCOJPH_01123	1725.158691	842.885742	913.777100
NGJCOJPH_01124	1953.497314	954.448486	1034.722900
NGJCOJPH_01125	3025.662842	1478.291992	1602.624390
NGJCOJPH_01126	1736.889648	848.617310	919.990723
NGJCOJPH_01127	1506.125366	735.869507	797.760132
NGJCOJPH_01128	2249.708984	1099.172974	1191.619507
NGJCOJPH_01129	1810.867798	884.761902	959.175293
NGJCOJPH_01130	1224.158691	598.104980	648.408875
NGJCOJPH_01131	7790.416504	3806.276611	4126.405762
NGJCOJPH_01132	2213.056641	1081.265137	1172.205566
NGJCOJPH_01133	1310.252197	640.168884	694.010620
NGJCOJPH_01134	852.015991	416.281769	451.293396
NGJCOJPH_01135	152.301804	74.412292	80.670784
NGJCOJPH_01136	328.368530	160.435760	173.929306
NGJCOJPH_01137	119.179588	58.229298	63.126705
NGJCOJPH_01138	290.428101	141.898651	153.833130
NGJCOJPH_01139	1262.587524	616.880676	668.763733
NGJCOJPH_01140	139.646103	68.228920	73.967346
NGJCOJPH_01141	44.141243	21.566727	23.380608
NGJCOJPH_01142	155.264557	75.859848	82.240089
NGJCOJPH_01143	321.383118	157.022797	170.229279
NGJCOJPH_01144	162.763687	79.523811	86.212204
NGJCOJPH_01145	230.671051	112.702301	122.181190
NGJCOJPH_01146	328.949310	160.719528	174.236938
NGJCOJPH_01147	376.620361	184.010864	199.487198
NGJCOJPH_01148	697.471802	340.773895	369.434875
NGJCOJPH_01149	219.783493	107.382805	116.414291
NGJCOJPH_01150	205.374420	100.342758	108.782135
NGJCOJPH_01151	413.488770	202.024200	219.015549
NGJCOJPH_01152	108.767860	53.142288	57.611851
NGJCOJPH_01153	223.566498	109.231117	118.418060
NGJCOJPH_01154	66.367943	32.426346	35.153584
NGJCOJPH_01155	53.535465	26.156597	28.356512
NGJCOJPH_01156	208.461060	101.850838	110.417061
NGJCOJPH_01157	449.284454	219.513397	237.975708
NGJCOJPH_01158	170.877914	83.488297	90.510132
NGJCOJPH_01159	104.981094	51.292133	55.606087
NGJCOJPH_01160	103.930428	50.778793	55.049572
NGJCOJPH_01161	105.645866	51.616932	55.958199
NGJCOJPH_01162	292.642395	142.980530	155.005997
NGJCOJPH_01163	147.104553	71.873001	77.917923
NGJCOJPH_01164	371.677795	181.595993	196.869232
NGJCOJPH_01165	418.002289	204.229446	221.406265
NGJCOJPH_01166	186.588760	91.164368	98.831810
NGJCOJPH_01167	408.652771	199.661407	216.454025
NGJCOJPH_01168	385.328949	188.265747	204.099945
NGJCOJPH_01169	284.850586	139.173569	150.878845
NGJCOJPH_01170	77.852066	38.037312	41.236458
NGJCOJPH_01171	218.549088	106.779694	115.760460
NGJCOJPH_01172	68.006371	33.226856	36.021420
NGJCOJPH_01173	117.860596	57.584858	62.428062
NGJCOJPH_01174	84.221832	41.149479	44.610378
NGJCOJPH_01175	1809.163818	883.929382	958.272705
NGJCOJPH_01176	818.897827	400.100769	433.751465
NGJCOJPH_01177	1587.125488	775.444885	840.664124
NGJCOJPH_01178	916.942383	448.003815	485.683441
NGJCOJPH_01179	515.822998	252.023117	273.219666
NGJCOJPH_01180	179.051987	87.482025	94.839745
NGJCOJPH_01181	249.916016	122.105087	132.374802
NGJCOJPH_01182	342.514099	167.347076	181.421890
NGJCOJPH_01183	302.008057	147.556442	159.966766
NGJCOJPH_01184	353.333801	172.633408	187.152832
NGJCOJPH_01185	253.448166	123.830833	134.245697
NGJCOJPH_01186	268.021606	130.951202	141.964920
NGJCOJPH_01187	272.371857	133.076660	144.269150
NGJCOJPH_01188	327.560181	160.040817	173.501144
NGJCOJPH_01189	257.513062	125.816887	136.398773
NGJCOJPH_01190	266.372986	130.145706	141.091690
NGJCOJPH_01191	304.626648	148.835861	161.353775
NGJCOJPH_01192	127.644958	62.365345	67.610619
NGJCOJPH_01193	265.006989	129.478302	140.368149
NGJCOJPH_01194	220.233444	107.602646	116.652618
NGJCOJPH_01195	380.959686	186.130997	201.785629
NGJCOJPH_01196	69.362305	33.889343	36.739628
NGJCOJPH_01197	2516.187988	1229.370361	1332.767212
NGJCOJPH_01198	1145.610352	559.727417	606.803650
NGJCOJPH_01199	949.862732	464.088196	503.120575
NGJCOJPH_01200	1963.950806	959.555908	1040.259888
NGJCOJPH_01201	315.026276	153.916946	166.862213
NGJCOJPH_01202	95.824173	46.818203	50.755875
NGJCOJPH_01203	265.662018	129.798340	140.715103
NGJCOJPH_01204	326.683197	159.612335	173.036621
NGJCOJPH_01205	155.482956	75.966560	82.355774
NGJCOJPH_01206	205.018143	100.168678	108.593422
NGJCOJPH_01207	193.260315	94.423996	102.365578
NGJCOJPH_01208	348.693756	170.366364	184.695114
NGJCOJPH_01209	815.223145	398.305389	431.805084
NGJCOJPH_01210	182.921051	89.372391	96.889107
NGJCOJPH_01211	67.631042	33.043476	35.822617
NGJCOJPH_01212	117.507332	57.412258	62.240948
NGJCOJPH_01213	62.545471	30.558746	33.128906
NGJCOJPH_01214	35.254509	17.224806	18.673508
NGJCOJPH_01215	70.452248	34.421875	37.316944
NGJCOJPH_01216	140.030518	68.416740	74.170959
NGJCOJPH_01217	316.530121	154.651703	167.658768
NGJCOJPH_01218	119.367897	58.321301	63.226448
NGJCOJPH_01219	16.281857	7.955063	8.624127
NGJCOJPH_01220	79.483612	38.834457	42.100655
NGJCOJPH_01221	218.422379	106.717781	115.693344
NGJCOJPH_01222	635.062500	310.281677	336.378113
NGJCOJPH_01223	62.457367	30.515701	33.082241
NGJCOJPH_01224	101.929962	49.801395	53.989971
NGJCOJPH_01225	100.999405	49.346741	53.497078
NGJCOJPH_01226	199.092117	97.273315	105.454544
NGJCOJPH_01227	249.387985	121.847099	132.095123
NGJCOJPH_01228	167.810226	81.989471	88.885239
NGJCOJPH_01229	198.619797	97.042549	105.204361
NGJCOJPH_01230	192.652695	94.127113	102.043724
NGJCOJPH_01231	232.900558	113.791595	123.362106
NGJCOJPH_01232	382.428314	186.848541	202.563538
NGJCOJPH_01233	55.855556	27.290157	29.585411
NGJCOJPH_01234	159.717422	78.035454	84.598671
NGJCOJPH_01235	155.530823	75.989944	82.381119
NGJCOJPH_01236	72.250000	35.300228	38.269173
NGJCOJPH_01237	145.532532	71.104935	77.085251
NGJCOJPH_01238	266.624023	130.268356	141.224655
NGJCOJPH_01239	89.804848	43.877254	47.567577
NGJCOJPH_01240	70.335312	34.364742	37.255009
NGJCOJPH_01241	136.750381	66.814117	72.433556
NGJCOJPH_01242	80.891243	39.522205	42.846241
NGJCOJPH_01243	48.900692	23.892120	25.901579
NGJCOJPH_01244	36.337406	17.753893	19.247095
NGJCOJPH_01245	62.654297	30.611917	33.186550
NGJCOJPH_01246	70.832184	34.607506	37.518188
NGJCOJPH_01247	96.830147	47.309708	51.288715
NGJCOJPH_01248	29.877975	14.597915	15.825681
NGJCOJPH_01249	143.748444	70.233261	76.140266
NGJCOJPH_01250	269.741364	131.791443	142.875839
NGJCOJPH_01251	102.974426	50.311707	54.543198
NGJCOJPH_01252	261.056274	127.548042	138.275543
NGJCOJPH_01253	116.231392	56.788853	61.565113
NGJCOJPH_01254	246.337662	120.356758	130.479431
NGJCOJPH_01255	342.772003	167.473068	181.558502
NGJCOJPH_01256	298.057190	145.626129	157.874084
NGJCOJPH_01257	280.813324	137.201035	148.740387
NGJCOJPH_01258	239.132309	116.836334	126.662918
NGJCOJPH_01259	956.441406	467.302429	506.605164
NGJCOJPH_01260	911.135437	445.166626	482.607605
NGJCOJPH_01261	558.834778	273.037994	296.001984
NGJCOJPH_01262	166.949921	81.569138	88.429558
NGJCOJPH_01263	177.434402	86.691689	93.982948
NGJCOJPH_01264	417.735596	204.099136	221.264999
NGJCOJPH_01265	131.552170	64.274345	69.680176
NGJCOJPH_01266	282.439636	137.995621	149.601822
NGJCOJPH_01267	459.443512	224.476959	243.356735
NGJCOJPH_01268	94.981186	46.406334	50.309364
NGJCOJPH_01269	161.305664	78.811440	85.439926
NGJCOJPH_01270	109.803131	53.648109	58.160206
NGJCOJPH_01271	104.252396	50.936104	55.220108
NGJCOJPH_01272	72.060066	35.207432	38.168568
NGJCOJPH_01273	129.664749	63.352180	68.680458
NGJCOJPH_01274	102.698532	50.176910	54.397068
NGJCOJPH_01275	265.891571	129.910492	140.836685
NGJCOJPH_01276	56.452286	27.581711	29.901485
NGJCOJPH_01277	63.317993	30.936188	33.538094
NGJCOJPH_01278	101.495865	49.589306	53.760040
NGJCOJPH_01279	110.986198	54.226135	58.786854
NGJCOJPH_01280	3786.134766	1849.846680	2005.429077
NGJCOJPH_01281	12205.833008	5963.580566	6465.150879
NGJCOJPH_01282	670.936401	327.809113	355.379669
NGJCOJPH_01283	2727.773193	1332.747681	1444.839111
NGJCOJPH_01284	470.898468	230.073685	249.424149
NGJCOJPH_01285	2955.753174	1444.135132	1565.594971
NGJCOJPH_01286	325.321655	158.947113	172.315445
NGJCOJPH_01287	52.155235	25.482239	27.625437
NGJCOJPH_01288	238.009094	116.287544	126.067978
NGJCOJPH_01289	346.362030	169.227112	183.460037
NGJCOJPH_01290	178.850891	87.383766	94.733231
NGJCOJPH_01291	54.142242	26.453060	28.677910
NGJCOJPH_01292	63.434303	30.993015	33.599701
NGJCOJPH_01293	236.310104	115.457451	125.168068
NGJCOJPH_01294	584.687561	285.669250	309.695648
NGJCOJPH_01295	208.160980	101.704224	110.258110
NGJCOJPH_01296	127.764961	62.423977	67.674179
NGJCOJPH_01297	210.681076	102.935501	111.592949
NGJCOJPH_01298	209.574295	102.394753	111.006714
NGJCOJPH_01299	218.653931	106.830917	115.815994
NGJCOJPH_01300	145.041672	70.865112	76.825256
NGJCOJPH_01301	58.094326	28.383986	30.771238
NGJCOJPH_01302	770.160034	376.288269	407.936188
NGJCOJPH_01303	27.861111	13.612506	14.757393
NGJCOJPH_01304	96.627075	47.210487	51.181152
NGJCOJPH_01305	551.203796	269.309601	291.960052
NGJCOJPH_01306	143.336136	70.031807	75.921875
NGJCOJPH_01307	40.514915	19.794960	21.459826
NGJCOJPH_01308	322.050354	157.348801	170.582718
NGJCOJPH_01309	157.857132	77.126549	83.613319
NGJCOJPH_01310	639.585083	312.491364	338.773590
NGJCOJPH_01311	216.059296	105.563217	114.441673
NGJCOJPH_01312	221.371460	108.158661	117.255402
NGJCOJPH_01313	564.165283	275.642395	298.825470
NGJCOJPH_01314	263.458649	128.721802	139.548035
NGJCOJPH_01315	691702.312500	337955.031250	366378.906250
NGJCOJPH_01316	125.425285	61.280849	66.434906
NGJCOJPH_01317	276.430969	135.059891	146.419174
NGJCOJPH_01318	125.422852	61.279659	66.433617
NGJCOJPH_01319	180.638275	88.257057	95.679962
NGJCOJPH_01320	279.908783	136.759079	148.261276
NGJCOJPH_01321	3514.920654	1717.335693	1861.773193
NGJCOJPH_01322	375.255829	183.344177	198.764450
NGJCOJPH_01323	351.466675	171.721161	186.163879
NGJCOJPH_01324	704.942444	344.423950	373.391907
NGJCOJPH_01325	220.177261	107.575195	116.622864
NGJCOJPH_01326	133.505371	65.228653	70.714745
NGJCOJPH_01327	86.811592	42.414795	45.982117
NGJCOJPH_01328	30.777164	15.037245	16.301960
NGJCOJPH_01329	509.178955	248.776947	269.700439
NGJCOJPH_01330	1827.511719	892.893860	967.991150
NGJCOJPH_01331	158.033340	77.212639	83.706650
NGJCOJPH_01332	165.775131	80.995155	87.807304
NGJCOJPH_01333	80.186012	39.177643	42.472702
NGJCOJPH_01334	938.449646	458.511932	497.075348
NGJCOJPH_01335	2041.373413	997.383362	1081.268799
NGJCOJPH_01336	2191.035645	1070.505981	1160.541504
NGJCOJPH_01337	478.182220	233.632401	253.282181
NGJCOJPH_01338	405.477264	198.109894	214.772049
NGJCOJPH_01339	396.072266	193.514755	209.790421
NGJCOJPH_01340	1922.149170	939.132202	1018.118469
NGJCOJPH_01341	163.212616	79.743156	86.449989
NGJCOJPH_01342	176.438889	86.205299	93.455650
NGJCOJPH_01343	314.563080	153.690628	166.616867
NGJCOJPH_01344	636.693237	311.078430	337.241852
NGJCOJPH_01345	733.655396	358.452637	388.600525
NGJCOJPH_01346	463.731628	226.572067	245.628036
NGJCOJPH_01347	669.617737	327.164825	354.681213
NGJCOJPH_01348	785.366943	383.718109	415.990906
NGJCOJPH_01349	173.942780	84.985748	92.133514
NGJCOJPH_01350	834.867371	407.903229	442.210175
NGJCOJPH_01351	229.446075	112.103790	121.532349
NGJCOJPH_01352	249.887146	122.090981	132.359512
NGJCOJPH_01353	512.654236	250.474915	271.541229
NGJCOJPH_01354	289.904785	141.642975	153.555954
NGJCOJPH_01355	276.344757	135.017761	146.373505
NGJCOJPH_01356	264.382843	129.173355	140.037552
NGJCOJPH_01357	342.226379	167.206497	181.269485
NGJCOJPH_01358	865.776184	423.004791	458.581848
NGJCOJPH_01359	694.185791	339.168427	367.694336
NGJCOJPH_01360	400.307739	195.584152	212.033859
NGJCOJPH_01361	1526.098877	745.628174	808.339661
NGJCOJPH_01362	482.895844	235.935425	255.778885
NGJCOJPH_01363	1985.429321	970.049988	1051.636597
NGJCOJPH_01364	750.200256	366.536194	397.363922
NGJCOJPH_01365	299.726990	146.441956	158.758530
NGJCOJPH_01366	170.400223	83.254906	90.257103
NGJCOJPH_01367	137.658112	67.257614	72.914352
NGJCOJPH_01368	297.644012	145.424240	157.655228
NGJCOJPH_01369	457.247833	223.404190	242.193726
NGJCOJPH_01370	195.725220	95.628304	103.671173
NGJCOJPH_01371	300.937531	147.033417	159.399734
NGJCOJPH_01372	211.293427	103.234688	111.917297
NGJCOJPH_01373	306.330200	149.668182	162.256104
NGJCOJPH_01374	416.234833	203.365875	220.470093
NGJCOJPH_01375	138.279480	67.561211	73.243477
NGJCOJPH_01376	177.792984	86.866898	94.172882
NGJCOJPH_01377	65.313423	31.911125	34.595028
NGJCOJPH_01378	66.483383	32.482750	35.214729
NGJCOJPH_01379	101.814728	49.745098	53.928936
NGJCOJPH_01380	428.966919	209.586578	227.213974
NGJCOJPH_01381	323.046448	157.835480	171.110306
NGJCOJPH_01382	509.699890	249.031448	269.976379
NGJCOJPH_01383	470.214325	229.739410	249.061783
NGJCOJPH_01384	441.649200	215.782944	233.931503
NGJCOJPH_01385	84.777985	41.421207	44.904961
NGJCOJPH_01386	166.526184	81.362114	88.205116
NGJCOJPH_01387	60.787308	29.699734	32.197647
NGJCOJPH_01388	130.305222	63.665108	69.019699
NGJCOJPH_01389	216.727081	105.889488	114.795387
NGJCOJPH_01390	430.190979	210.184647	227.862335
NGJCOJPH_01391	433.996185	212.043793	229.877869
NGJCOJPH_01392	136.550323	66.716370	72.327583
NGJCOJPH_01393	186.100616	90.925873	98.573250
NGJCOJPH_01394	173.797043	84.914543	92.056320
NGJCOJPH_01395	139.331497	68.075211	73.800713
NGJCOJPH_01396	235.719162	115.168724	124.855057
NGJCOJPH_01397	1060.325439	518.058533	561.630127
NGJCOJPH_01398	365.029144	178.347565	193.347595
NGJCOJPH_01399	407.048340	198.877502	215.604202
NGJCOJPH_01400	239.674271	117.101135	126.949982
NGJCOJPH_01401	376.629791	184.015472	199.492188
NGJCOJPH_01402	165.479065	80.850510	87.650482
NGJCOJPH_01403	176.834579	86.398628	93.665230
NGJCOJPH_01404	188.495193	92.095833	99.841599
NGJCOJPH_01405	47.256054	23.088575	25.030451
NGJCOJPH_01406	187.884583	91.797493	99.518166
NGJCOJPH_01407	338.959656	165.610428	179.539185
NGJCOJPH_01408	168.985352	82.563614	89.507675
NGJCOJPH_01409	282.521729	138.035736	149.645309
NGJCOJPH_01410	73.632996	35.975941	39.001713
NGJCOJPH_01411	100.299301	49.004681	53.126247
NGJCOJPH_01412	209.575226	102.395203	111.007210
NGJCOJPH_01413	66.398987	32.441513	35.170025
NGJCOJPH_01414	1333.272705	651.416321	706.204102
NGJCOJPH_01415	840.495300	410.652954	445.191162
NGJCOJPH_01416	282.320343	137.937332	149.538635
NGJCOJPH_01417	72.065475	35.210072	38.171432
NGJCOJPH_01418	441.655304	215.785919	233.934723
NGJCOJPH_01419	338.533081	165.402008	179.313232
NGJCOJPH_01420	301.074585	147.100372	159.472336
NGJCOJPH_01421	101.171898	49.431019	53.588440
NGJCOJPH_01422	111.220718	54.340717	58.911072
NGJCOJPH_01423	96.068008	46.937340	50.885029
NGJCOJPH_01424	59.566402	29.103220	31.550962
NGJCOJPH_01425	126.332573	61.724136	66.915482
NGJCOJPH_01426	2828.424316	1381.924316	1498.151611
NGJCOJPH_01427	7000.785156	3420.475098	3708.156006
NGJCOJPH_01428	14799.899414	7231.000977	7839.168457
NGJCOJPH_01429	19642.650391	9597.094727	10404.262695
NGJCOJPH_01430	878.096863	429.024506	465.107819
NGJCOJPH_01431	429.254425	209.727036	227.366257
NGJCOJPH_01432	135.177780	66.045769	71.600578
NGJCOJPH_01433	2613.295410	1276.815552	1384.202881
NGJCOJPH_01434	427.482422	208.861267	226.427673
NGJCOJPH_01435	5737.277832	2803.145020	3038.905029
NGJCOJPH_01436	3059.916748	1495.027832	1620.767944
NGJCOJPH_01437	229.205811	111.986397	121.405075
NGJCOJPH_01438	163.052750	79.665039	86.365318
NGJCOJPH_01439	229.073547	111.921783	121.335022
NGJCOJPH_01440	197.927353	96.704231	104.837601
NGJCOJPH_01441	115.459503	56.411724	61.156261
NGJCOJPH_01442	390.252930	190.671524	206.708054
NGJCOJPH_01443	4967.822266	2427.200928	2631.342041
NGJCOJPH_01444	1343.587891	656.456177	711.667786
NGJCOJPH_01445	910.723145	444.965179	482.389221
NGJCOJPH_01446	201.407806	98.404732	106.681114
NGJCOJPH_01447	51.099808	24.966574	27.066401
NGJCOJPH_01448	244.183441	119.304237	129.338394
NGJCOJPH_01449	183.579483	89.694084	97.237862
NGJCOJPH_01450	99.989731	48.853432	52.962273
NGJCOJPH_01451	189.348633	92.512802	100.293648
NGJCOJPH_01452	392.914917	191.972137	208.118042
NGJCOJPH_01453	319.500000	156.102737	169.231842
NGJCOJPH_01454	206.790176	101.034470	109.532028
NGJCOJPH_01455	80.847603	39.500885	42.823128
NGJCOJPH_01456	201.899048	98.644745	106.941307
NGJCOJPH_01457	331.868927	162.146011	175.783386
NGJCOJPH_01458	428.520203	209.368332	226.977356
NGJCOJPH_01459	311.147278	152.021729	164.807602
NGJCOJPH_01460	192.728394	94.164108	102.083832
NGJCOJPH_01461	260.867706	127.455910	138.175659
NGJCOJPH_01462	212.648117	103.896568	112.634842
NGJCOJPH_01463	70.831993	34.607414	37.518089
NGJCOJPH_01464	111.876968	54.661350	59.258675
NGJCOJPH_01465	367.226440	179.421143	194.511444
NGJCOJPH_01466	110.604790	54.039783	58.584831
NGJCOJPH_01467	87.007637	42.510578	46.085957
NGJCOJPH_01468	122.876335	60.035473	65.084785
NGJCOJPH_01469	131.698532	64.345856	69.757706
NGJCOJPH_01470	154.819611	75.642456	82.004410
NGJCOJPH_01471	157.948471	77.171173	83.661690
NGJCOJPH_01472	305.445557	149.235962	161.787537
NGJCOJPH_01473	166.364853	81.283287	88.119659
NGJCOJPH_01474	5435.216797	2655.562500	2878.910156
NGJCOJPH_01475	3881.654297	1896.515991	2056.023438
NGJCOJPH_01476	849.263184	414.936829	449.835297
NGJCOJPH_01477	6783.370605	3314.249756	3592.996582
NGJCOJPH_01478	49.272728	24.073891	26.098639
NGJCOJPH_01479	311.182037	152.038712	164.826019
NGJCOJPH_01480	92.044235	44.971386	48.753727
NGJCOJPH_01481	122.104164	59.658199	64.675789
NGJCOJPH_01482	308.674408	150.813522	163.497772
NGJCOJPH_01483	314.877197	153.844101	166.783249
NGJCOJPH_01484	280.555603	137.075119	148.603897
NGJCOJPH_01485	449.307037	219.524445	237.987671
NGJCOJPH_01486	302.047760	147.575851	159.987808
NGJCOJPH_01487	682.534485	333.475769	361.522919
NGJCOJPH_01488	364.168762	177.927216	192.891876
NGJCOJPH_01489	430.796417	210.480438	228.183014
NGJCOJPH_01490	259.115112	126.599617	137.247360
NGJCOJPH_01491	161.146515	78.733688	85.355621
NGJCOJPH_01492	163.193466	79.733795	86.439850
NGJCOJPH_01493	82.170349	40.147156	43.523758
NGJCOJPH_01494	68.620918	33.527115	36.346931
NGJCOJPH_01495	153.511063	75.003128	81.311295
NGJCOJPH_01496	443.580658	216.726624	234.954544
NGJCOJPH_01497	237.232452	115.908096	125.656609
NGJCOJPH_01498	143.591660	70.156654	76.057220
NGJCOJPH_01499	975.086121	476.411926	516.480835
NGJCOJPH_01500	863.849365	422.063385	457.561249
NGJCOJPH_01501	769.201111	375.819702	407.428223
NGJCOJPH_01502	583.708923	285.191101	309.177277
NGJCOJPH_01503	308.447540	150.702682	163.377625
NGJCOJPH_01504	1589.988892	776.843933	842.180786
NGJCOJPH_01505	169.589569	82.858833	89.827721
NGJCOJPH_01506	127.350578	62.221516	67.454689
NGJCOJPH_01507	298.398010	145.792648	158.054611
NGJCOJPH_01508	122.378174	59.792076	64.820923
NGJCOJPH_01509	478.010376	233.548447	253.191162
NGJCOJPH_01510	197.625671	96.556839	104.677795
NGJCOJPH_01511	131.382645	64.191521	69.590385
NGJCOJPH_01512	106.501289	52.034878	56.411297
NGJCOJPH_01513	35.297749	17.245932	18.696411
NGJCOJPH_01514	181.813431	88.831223	96.302414
NGJCOJPH_01515	270.701080	132.260345	143.384186
NGJCOJPH_01516	325.914490	159.236771	172.629456
NGJCOJPH_01517	73.535835	35.928467	38.950249
NGJCOJPH_01518	28.256306	13.805593	14.966720
NGJCOJPH_01519	83.155540	40.628506	44.045589
NGJCOJPH_01520	1762.514160	861.137085	933.563477
NGJCOJPH_01521	1047.273804	511.681732	554.716980
NGJCOJPH_01522	137.495880	67.178360	72.828430
NGJCOJPH_01523	634.972961	310.237915	336.330688
NGJCOJPH_01524	283.823273	138.671646	150.334702
NGJCOJPH_01525	227.310486	111.060379	120.401169
NGJCOJPH_01526	96.239761	47.021255	50.976002
NGJCOJPH_01527	170.299896	83.205887	90.203964
NGJCOJPH_01528	88.269440	43.127079	46.754307
NGJCOJPH_01529	111.705261	54.577457	59.167725
NGJCOJPH_01530	134.815384	65.868706	71.408623
NGJCOJPH_01531	126.936340	62.019127	67.235283
NGJCOJPH_01532	152.479416	74.499077	80.764854
NGJCOJPH_01533	267.306976	130.602036	141.586395
NGJCOJPH_01534	337.480408	164.887695	178.755661
NGJCOJPH_01535	133.592056	65.271004	70.760658
NGJCOJPH_01536	342.408234	167.295349	181.365814
